millisSinceGpsEpoch,latDeg,lngDeg,heightAboveWgs84EllipsoidM,ecefxM,ecefyM,ecefzM
314712006.0,50.1109185760906,8.66109212402697,146.575787882321,4051761.60932846,617191.0849978355,4870822.7347242525
314712206.0,50.1109185246319,8.66109217272619,146.57355820667,4051761.6117321053,617191.0888877258,4870822.7293426655
314712406.0,50.1109184916383,8.66109215321916,146.571297715418,4051761.6132929404,617191.0877140035,4870822.725254633
314712606.0,50.1109184239345,8.66109209031595,146.569053568877,4051761.618260274,617191.083919145,4870822.718703106
314712806.0,50.1109184000731,8.66109200234843,146.566883291118,4051761.619845232,617191.0777954713,4870822.715335736
314713006.0,50.11091840603,8.66109178634138,146.564856107347,4051761.6203842345,617191.0622478573,4870822.714205236
314713206.0,50.1109183427574,8.66109136083323,146.563047441654,4051761.6291597635,617191.0327959211,4870822.708303945
314713406.0,50.1109180748184,8.66109077810355,146.561526157893,4051761.6570798056,617190.9948840546,4870822.688023363
314713606.0,50.1109178293162,8.66108998330519,146.560339921154,4051761.685603565,617190.941719402,4870822.669600381
314713806.0,50.1109176054639,8.66108908303909,146.559500055388,4051761.71365631,617190.8808516245,4870822.652987549
314714006.0,50.1109173244031,8.6610879541941,146.558967688121,4051761.7491932265,617190.8045844994,4870822.632529713
314714206.0,50.1109169601724,8.66108654157507,146.558659910224,4051761.794946802,617190.7093404765,4870822.60631131
314714406.0,50.1109164569781,8.66108472521586,146.558428625576,4051761.8568230164,617190.5873387483,4870822.570238688
314714606.0,50.1109159186362,8.66108233942238,146.558078275062,4051761.9277232666,617190.4255088066,4870822.531567467
314714806.0,50.1109152168424,8.66107924713442,146.557456278242,4051762.019852899,617190.2157925183,4870822.48102804
314715006.0,50.110914389416,8.66107542855864,146.556502626278,4051762.1301960726,617189.9562982919,4870822.4212721875
314715206.0,50.1109135260032,8.66107094132171,146.555250960402,4051762.250589455,617189.6499523518,4870822.358720596
314715406.0,50.1109125888882,8.66106584074815,146.553763049655,4051762.3836585106,617189.3011577625,4870822.2907302175
314715606.0,50.1109116686895,8.66106014145679,146.552080645226,4051762.5216262904,617188.9097876693,4870822.223797324
314715806.0,50.1109107527223,8.66105382326383,146.550220492296,4051762.6657910994,617188.4745793876,4870822.157029897
314716006.0,50.1109098968616,8.66104684597501,146.548180096783,4051762.8118698606,617187.9919721375,4870822.094411844
314716206.0,50.1109089611974,8.66103923394569,146.545948902145,4051762.971398411,617187.4654854144,4870822.025954642
314716406.0,50.1109080798232,8.66103103894021,146.543513602577,4051763.1324965614,617186.8970550925,4870821.961213588
314716606.0,50.1109071870899,8.66102233782065,146.540861823596,4051763.299867635,617186.292959151,4870821.895496133
314716806.0,50.1109064154614,8.6610131882314,146.537976354361,4051763.4617031263,617185.6555698556,4870821.8382383315
314717006.0,50.1109056197076,8.66100367250461,146.5348450616,4051763.629362238,617184.9925748449,4870821.779070946
314717206.0,50.110904789413,8.66099379562214,146.531470903195,4051763.8036719793,617184.3044605654,4870821.717253255
314717406.0,50.1109039483043,8.66098359945711,146.527868225239,4051763.982188437,617183.5938845781,4870821.654488804
314717606.0,50.1109029690754,8.66097310080696,146.524064618163,4051764.1754896035,617182.8636735883,4870821.581717431
314717806.0,50.1109020154037,8.66096233116701,146.520117084496,4051764.3694620654,617182.1139566934,4870821.510658736
314718006.0,50.110900861185,8.66095131144674,146.516118976288,4051764.5830173013,617181.3491275242,4870821.425255291
314718206.0,50.1108994982424,8.66094006133721,146.512190481648,4051764.8167093177,617180.5706952524,4870821.325016019
314718406.0,50.110897976123,8.66092862946498,146.508452105336,4051765.06591017,617179.7814734142,4870821.213567805
314718606.0,50.1108962799132,8.66091698435167,146.504992609844,4051765.3322735415,617178.9794361994,4870821.089914893
314718806.0,50.1108945236971,8.66090509296784,146.501840299927,4051765.6065473086,617178.1607843576,4870820.96221715
314719006.0,50.1108927930119,8.66089292173857,146.498967334628,4051765.8818582706,617177.3220415417,4870820.836554978
314719206.0,50.1108906694755,8.66088044118108,146.496311957948,4051766.193785832,617176.466494007,4870820.683035859
314719406.0,50.1108886795529,8.66086766059533,146.493806050159,4051766.497766135,617175.5880265674,4870820.539162711
314719606.0,50.1108863029039,8.66085460030168,146.491393171251,4051766.837448196,617174.6947582787,4870820.36777395
314719806.0,50.1108839409916,8.66084132351358,146.489043338224,4051767.178258632,617173.7859967875,4870820.19748479
314720006.0,50.1108815623426,8.66082795540137,146.48677015584,4051767.521513327,617172.8709995371,4870820.026060531
314720206.0,50.1108789349976,8.66081457955064,146.48463699501,4051767.8859236604,617171.9586647138,4870819.837003059
314720406.0,50.1108761893438,8.66080129438013,146.482737972401,4051768.259487749,617171.0542854875,4870819.63968571
314720606.0,50.1108734853573,8.66078817963998,146.481172018684,4051768.6279112943,617170.1614550452,4870819.445596232
314720806.0,50.1108707139556,8.66077528923827,146.480030792765,4051768.999875573,617169.2853963833,4870819.24702359
314721006.0,50.1108680530065,8.66076262650667,146.479399956763,4051769.360391423,617168.4240674111,4870819.056721653
314721206.0,50.1108652401352,8.66075019852706,146.479362509213,4051769.7315730625,617167.5813490134,4870818.856037683
314721406.0,50.1108624557992,8.6607379554752,146.479976528324,4051770.098767909,617166.7514041433,4870818.657889121
314721606.0,50.1108596192381,8.6607258749807,146.481260010041,4051770.469042503,617165.9336905157,4870818.456528756
314721806.0,50.1108566617262,8.66071392018346,146.483188835904,4051770.8485773318,617165.126482437,4870818.247035556
314722006.0,50.1108536939262,8.66070201432988,146.485681385733,4051771.2288102442,617164.3229220225,4870818.037240982
314722206.0,50.1108507462896,8.66069005839879,146.488587561063,4051771.6081433487,617163.5156009608,4870817.829202116
314722406.0,50.1108478253291,8.6606780268424,146.491734790616,4051771.9861929114,617162.7026122282,4870817.623251125
314722606.0,50.1108448583284,8.66066583225218,146.495008832775,4051772.3699634597,617161.8786980881,4870817.414113157
314722806.0,50.1108420512536,8.6606535128658,146.49836187344,4051772.7416344117,617161.043910907,4870817.216444059
314723006.0,50.1108390848908,8.66064116174235,146.501811995171,4051773.127148508,617160.208935774,4870817.007486676
314723206.0,50.1108360777992,8.66062896231825,146.505436374806,4051773.5145753673,617159.3852284615,4870816.795757608
314723406.0,50.1108331695853,8.66061716211556,146.509321856312,4051773.889524589,617158.5885071227,4870816.591282277
314723606.0,50.1108302837176,8.66060587083104,146.513501918875,4051774.2572931657,617157.8275159771,4870816.3886270225
314723806.0,50.1108274211609,8.66059504289609,146.517951547168,4051774.618274693,617157.0990177545,4870816.187841473
314724006.0,50.1108245963854,8.660584558062,146.522593208589,4051774.97249436,617156.3943154041,4870815.989898369
314724206.0,50.1108218457674,8.66057427842618,146.527322608046,4051775.31830221,617155.7031793296,4870815.797312575
314724406.0,50.1108191970277,8.66056410978824,146.532036255114,4051775.654308366,617155.0185817309,4870815.611982148
314724606.0,50.1108164863886,8.66055398640375,146.536631776951,4051775.994974827,617154.3379683197,4870815.422145495
314724806.0,50.1108138126326,8.66054389882491,146.541008553468,4051776.3320047962,617153.6593917334,4870815.234772038
314725006.0,50.1108110763903,8.66053384348606,146.545050914399,4051776.6737476373,617152.9838657182,4870815.042684533
314725206.0,50.1108083753079,8.66052379782306,146.548635675572,4051777.0121294055,617152.3085277932,4870814.852754029
314725406.0,50.1108056473088,8.66051374616278,146.551630231552,4051777.352472561,617151.6330545882,4870814.660450561
314725606.0,50.1108028950706,8.66050366554541,146.553895960562,4051777.694710603,617150.9557746592,4870814.465858775
314725806.0,50.1108000685676,8.66049353146312,146.555295193568,4051778.043241147,617150.2755845058,4870814.265304463
314726006.0,50.1107971909531,8.66048337725664,146.555693635717,4051778.3956663683,617149.5945313498,4870814.06033622
314726206.0,50.110794369225,8.66047318712454,146.554961035959,4051778.7430459457,617148.9101100874,4870813.858486777
314726406.0,50.1107915222311,8.6604629923707,146.552991973236,4051779.0918230694,617148.2255671887,4870813.65388627
314726606.0,50.1107887805986,8.66045278566937,146.549729675986,4051779.4310189933,617147.5387003497,4870813.455809403
314726806.0,50.1107860010483,8.6604425653661,146.545165135525,4051779.772735,617146.8512330713,4870813.254028474
314727006.0,50.1107831582803,8.66043231488763,146.539337717928,4051780.11930924,617146.1623222864,4870813.046768925
314727206.0,50.1107804504762,8.66042203859445,146.532338744961,4051780.4540310763,617145.469738232,4870812.848238069
314727406.0,50.1107775414374,8.66041165286237,146.524318302982,4051780.8062631404,617144.7719024278,4870812.634568406
314727606.0,50.1107746597145,8.66040122255044,146.515468086116,4051781.156144401,617144.0704827862,4870812.422210633
314727806.0,50.110771945749,8.66039071742914,146.506008871831,4051781.4922906924,617143.3615580052,4870812.221352514
314728006.0,50.1107688534922,8.66038018926932,146.496182869188,4051781.8603707706,617142.6558300896,4870811.993227614
314728206.0,50.1107657788884,8.66036969107589,146.48624701146,4051782.2265688227,617141.9519837139,4870811.766277685
314728406.0,50.110762855425,8.66035925498224,146.47643867135,4051782.5794262355,617141.250598671,4870811.550207158
314728606.0,50.1107599893344,8.66034891579604,146.466936181299,4051782.926592794,617140.5553587301,4870811.338463971
314728806.0,50.110757024229,8.66033869457662,146.457860155031,4051783.2811133307,617139.869774596,4870811.11998479
314729006.0,50.1107541071886,8.66032857854647,146.449278022163,4051783.6307583796,617139.1910590099,4870810.905313261
314729206.0,50.1107511548246,8.66031858515428,146.44121210929,4051783.982390064,617138.5215197089,4870810.6885180045
314729406.0,50.1107481482943,8.66030865328655,146.4336541472,4051784.3382512573,617137.8570762875,4870810.468248536
314729606.0,50.1107452944545,8.6602987504298,146.426574285142,4051784.6812197105,617137.1927682167,4870810.259238047
314729806.0,50.110742398832,8.66028882631606,146.419927404262,4051785.0282169273,617136.5275355886,4870810.047579205
314730006.0,50.1107394733848,8.66027884042084,146.413656356744,4051785.378634209,617135.8583534354,4870809.834081179
314730206.0,50.1107364778967,8.66026874373249,146.407696151175,4051785.7363514937,617135.1822663526,4870809.61582529
314730406.0,50.1107334056776,8.66025850119358,146.401978443377,4051786.10226753,617134.4968745551,4870809.392281856
314730606.0,50.110730275321,8.66024808866474,146.396435274743,4051786.475030407,617133.8002254597,4870809.164725101
314730806.0,50.1107270462296,8.66023751454262,146.391002396122,4051786.8579343413,617133.0934283684,4870808.93020972
314731006.0,50.1107236892274,8.66022675086452,146.385620498098,4051787.2537046294,617132.3748750549,4870808.686608939
314731206.0,50.110720292144,8.6602157971158,146.380237746052,4051787.6549033294,617131.6433953915,4870808.4401483
314731406.0,50.1107168308784,8.66020467128623,146.37481208425,4051788.0633435245,617130.9005672216,4870808.18907629
314731606.0,50.1107132631839,8.66019338093057,146.369315822609,4051788.482490842,617130.1474650352,4870807.930357998
314731806.0,50.1107096467208,8.66018193321669,146.363713952713,4051788.907380791,617129.3838513305,4870807.668079754
314732006.0,50.1107059693932,8.66017032172149,146.358007396571,4051789.339103722,617128.6094274143,4870807.401379403
314732206.0,50.1107021718952,8.66015853960902,146.352187835611,4051789.7827319154,617127.824471206,4870807.126019981
314732406.0,50.1106984585026,8.6601466102952,146.346260392107,4051790.220780648,617127.0280139231,4870806.856577413
314732606.0,50.1106946156994,8.66013454179993,146.34023766499,4051790.671186911,617126.2233678427,4870806.5778302215
